movie_id,title,overview,release_date,runtime,vote_average,vote_count,popularity,original_language,director,top_cast
13919,The Chumscrubber,"The Chumscrubber is a dark comedy about the lives of people who live in upper-class suburbia. It all begins when Dean Stiffle finds the body of his friend, Troy. He doesn't bother telling any of the adults because he knows they won't care. Everyone in town is too self consumed to worry about anything else than themselves. And everybody is on some form of drug just to get through their days.",2005-06-08,108.0,6.7,62,3.528643,en,Arie Posin,"Jamie Bell, Camilla Belle, Justin Chatwin"
14576,Shade,"Tiffany, Charlie and Vernon are con artists looking to up the ante from their typical scams. They figure a good way of doing this is taking down Dean ""The Dean"" Stevens, a well-known cardsharp, in a rigged game. However, they first need enough money to enter a game with Stevens, so they decide to strike a deal with fellow crook Larry Jennings to scam a local gangster -- which turns out to be a bad idea.",2003-05-18,101.0,6.1,73,4.665309,en,Damian Nieman,"Stuart Townsend, Gabriel Byrne, Thandie Newton"
82505,House at the End of the Street,"A mother and daughter move to a new town and find themselves living next door to a house where a young girl murdered her parents. When the daughter befriends the surviving son, she learns the story is far from over.",2012-09-21,101.0,5.6,555,25.613197,en,Mark Tonderai,"Jennifer Lawrence, Max Thieriot, Elisabeth Shue"
46738,Incendies,"A mother's last wishes send twins Jeanne and Simon on a journey to Middle East in search of their tangled roots. Adapted from Wajdi Mouawad's acclaimed play, Incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love.",2010-09-04,130.0,7.9,479,21.285206,fr,Denis Villeneuve,"Lubna Azabal, Mélissa Désormeaux-Poulin, Maxim Gaudette"
38970,"Remember Me, My Love","The story of a normal Italian family in which come out the dreams of those who have lost their possibilities and of those who want to realize them. Carlo and Giulia are a married couple who have each given up their aspirations in order to live an average life. Their 19-year-old son, Paolo, is having trouble finding an identity, while their 18-year-old daughter, Valentina, has already figured out how to use sex to her advantage. The family goes through a crisis when Carlo begins having an affair, Giulia attempt to seduce the director of a local stage production she is in, and Valentina does what she does best to land an audition for a TV show",2003-02-11,125.0,5.8,44,4.240495,it,Gabriele Muccino,"Fabrizio Bentivoglio, Laura Morante, Monica Bellucci"
41009,Perrier’s Bounty,A gangster named Perrier looks to exact his revenge on a trio of fugitives responsible for the accidental death of one of his cronies.,2009-09-11,88.0,5.1,24,3.810943,en,Ian Fitzgibbon,"Cillian Murphy, Brendan Gleeson, Jim Broadbent"
7347,Elite Squad,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.",2007-10-12,115.0,7.8,504,23.604936,pt,José Padilha,"Wagner Moura, Caio Junqueira, André Ramiro"
250546,Annabelle,"John Form has found the perfect gift for his expectant wife, Mia - a beautiful, rare vintage doll in a pure white wedding dress. But Mia's delight with Annabelle doesn't last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now... Annabelle.",2014-10-02,99.0,5.6,1517,60.225219,en,John R. Leonetti,"Annabelle Wallis, Ward Horton, Tony Amendola"
38415,Bran Nue Dae,"In the Summer of 1965 a young man is filled with the life of the idyllic old pearling port Broome - fishing, hanging out with his mates and his girl. However his mother returns him to the religious mission for further schooling. After being punished for an act of youthful rebellion, he runs away from the mission on a journey that ultimately leads him back home.",2009-08-09,82.0,5.2,6,0.050456,en,Rachel Perkins,"Rocky McKenzie, Geoffrey Rush, Jessica Mauboy"
650,Boyz n the Hood,Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.,1991-07-12,112.0,7.4,364,17.705671,en,John Singleton,"Laurence Fishburne, Cuba Gooding Jr., Ice Cube"
16620,La Bamba,Biographical story of the rise from nowhere of singer Ritchie Valens whose life was cut short by a plane crash.,1987-07-24,108.0,6.8,116,6.847099,en,Luis Valdez,"Lou Diamond Phillips, Danielle von Zerneck, Elizabeth Peña"
25113,The Four Seasons,"Three middle-aged wealthy couples take vacations together in Spring, Summer, Autumn and Winter. Along the way we are treated to mid-life, marital, parental and other crises.",1981-05-22,107.0,6.3,16,8.067702,en,Alan Alda,"Alan Alda, Carol Burnett, Len Cariou"
11033,Dressed to Kill,"A mysterious, tall, blonde woman, wearing sunglasses murders one of a psychiatrist's patients, and now she's after the prostitute who witnessed it.",1980-06-25,105.0,6.8,157,11.208769,en,Brian De Palma,"Michael Caine, Angie Dickinson, Nancy Allen"
34723,The Adventures of Huck Finn,"Climb aboard for an extraordinary version of Mark Twain's sweeping adventure when Walt Disney presents The Adventures of Huck Finn, starring Elijah Wood (The Lord of the Rings). Directed by Stephen Sommers (The Mummy, The Mummy Returns), it's the unforgettable saga of a mischievous youngster and a runaway slave",1993-04-02,108.0,6.2,42,2.163683,en,Stephen Sommers,"Elijah Wood, Courtney B. Vance, Robbie Coltrane"
9430,Go,"Told from three perspectives, a story of a bunch of young Californians trying to get some cash, do and deal some drugs, score money and sex in Las Vegas, and generally experience the rush of life.",1999-04-09,98.0,7.0,196,11.142389,en,Doug Liman,"Sarah Polley, Katie Holmes, Jay Mohr"
8998,Friends with Money,"After she quits her lucrative job, Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends.",2006-09-07,88.0,5.1,128,11.885221,en,Nicole Holofcener,"Catherine Keener, Jason Isaacs, Timm Sharp"
10514,The Andromeda Strain,"When virtually all of the residents of Piedmont, New Mexico, are found dead after the return to Earth of a space satellite, the head of the US Air Force's Project Scoop declares an emergency. A group of eminent scientists led by Dr. Jeremy Stone scramble to a secure laboratory and try to first isolate the life form while determining why two people from Piedmont - an old alcoholic and a six-month-old baby - survived. The scientists methodically study the alien life form unaware that it has already mutated and presents a far greater danger in the lab, which is equipped with a nuclear self-destruct device designed to prevent the escape of dangerous biological agents..",1971-03-12,131.0,7.0,190,12.524953,en,Robert Wise,"Arthur Hill, David Wayne, James Olson"
10496,Bats,Genetically mutated bats escape and it's up to a bat expert and the local sheriff to stop them.,1999-10-22,91.0,4.1,35,1.537859,en,Louis Morneau,"Lou Diamond Phillips, Dina Meyer, Bob Gunton"
1591,Nowhere in Africa,"A Jewish woman named Jettel Redlich flees Nazi Germany with her daughter Regina, to join her husband, Walter, on a farm in Kenya. At first, Jettel refuses to adjust to her new circumstances, bringing with her a set of china dishes and an evening gown. While Regina adapts readily to this new world, forming a strong bond with her father's cook, an African named Owuor.",2001-12-11,140.0,7.0,32,3.481517,de,Caroline Link,"Juliane Köhler, Merab Ninidze, Sidede Onyulo"
76025,Shame,"Brandon is a New Yorker who shuns intimacy with women but feeds his desires with a compulsive addiction to sex. When his wayward younger sister moves into his apartment stirring memories of their shared painful past, Brandon's insular life spirals out of control.",2011-10-02,100.0,7.0,875,40.688426,en,Steve McQueen,"Michael Fassbender, Carey Mulligan, James Badge Dale"
4836,Layer Cake,"When a seemingly straight-forward drug deal goes awry, XXXX has to break his die-hard rules and turn up the heat, not only to outwit the old regime and come out on top, but to save his own skin...",2004-09-30,105.0,7.0,559,24.0034,en,Matthew Vaughn,"Daniel Craig, Tom Hardy, Colm Meaney"
14631,The Work and the Glory II: American Zion,"""The Work and The Glory: American Zion"" sets the story of the fictional Steed family against the historically factual backdrop of the Mormon people's move into the West. Divided by their diverse reactions to a nascent ideology, the Steeds struggle to hold together as the strength of their convictions and their filial bonds are tested. The stirring narrative of the faith that led a persecuted people to Missouri and beyond is one of the most poignant untold tales of American history. It is the account of a valiant struggle to exercise the rights promised by a fledgling nation. ""The Work and the Glory: American Zion"" unearths the story of the passion behind the movement which eventually launched the largest American migration and the colonization of the West: the vision of a promised land in America.",2005-10-21,100.0,8.0,6,2.639106,en,Sterling Van Wagenen,"Sam Hennings, Brenda Strong, Eric Johnson"
87499,The East,An operative for an elite private intelligence firm finds her priorities irrevocably changed after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations.,2013-05-31,116.0,6.5,305,16.574756,en,Zal Batmanglij,"Brit Marling, Alexander Skarsgård, Ellen Page"
18923,A Home at the End of the World,"Three friends form a bond over the year, Johnathan is gay, Clare is straight and Bobby is neither, instead he loves the people he loves. As their lives go on there is tension and tears which culminate in a strong yet fragile friendship between the three.",2004-07-23,96.0,6.8,45,5.483531,en,Michael Mayer,"Colin Farrell, Dallas Roberts, Robin Wright"
26665,Aberdeen,"Kaisa is a Scot, a successful London lawyer, who snorts coke and has one-night stands with strangers. Her mother calls from Aberdeen with some story begging her to fly to Norway and collect her alcoholic dad whom she hasn't seen in years.",2000-07-05,113.0,7.0,6,1.068819,en,Hans Petter Moland,"Stellan Skarsgård, Lena Headey, Ian Hart"
28089,The Messenger,"Will Montgomery (Ben Foster), a U.S. Army Staff Sergeant who has returned home from Iraq, is assigned to the Army’s Casualty Notification service. Montgomery is partnered with Captain Tony Stone (Woody Harrelson), to give notice to the families of fallen soldiers. The Sergeant is drawn to Olivia Pitterson (Samantha Morton), to whom he has delivered news of her husband’s death.",2009-11-13,113.0,7.1,119,8.432401,en,Oren Moverman,"Ben Foster, Woody Harrelson, Jena Malone"
62255,Tracker,"An ex-Boer war guerrilla in New Zealand is sent out to bring back a Maori accused of killing a British soldier. Gradually they grow to know and respect one another but a posse, led by the British Commanding officer is close behind and his sole intention is to see the Maori hang. Written by Filmfinders 1903. A guerilla fighter from the South African Boer war called Arjan (Winstone) takes on a manhunt for Maori seaman Kereama (Morrison), who is accused of murdering a British soldier. What follows is a cat and mouse pursuit through the varied landscape of NZ with both hunter and huntee testing their bushcraft and wits against that of the other. Written by Anonymous",2010-05-20,102.0,6.0,16,2.074295,en,Ian Sharp,"Ray Winstone, Temuera Morrison, Andy Anderson"
